,Date,Open,Adj Close,Predicted_Label
219,2021-08-06,146.35000610351562,144.09466552734375,0
450,2021-08-25,149.80999755859375,146.28358459472656,0
259,2021-08-31,152.66000366210938,149.70504760742188,0
257,2021-09-14,150.35000610351562,146.0469512939453,0
90,2021-09-15,148.55999755859375,146.9442138671875,0
179,2021-09-20,143.8000030517578,140.939453125,0
372,2021-09-21,143.92999267578125,141.42259216308594,0
150,2021-09-30,143.66000366210938,139.5195770263672,0
199,2021-10-05,139.49000549316406,139.1350860595703,1
278,2021-10-06,139.47000122070312,140.0126190185547,1
14,2021-10-08,144.02999877929688,140.90000915527344,0
240,2021-10-13,141.24000549316406,138.9378662109375,0
70,2021-11-09,150.1999969482422,148.91635131835938,1
98,2021-11-22,161.67999267578125,158.9981231689453,0
274,2021-12-01,167.47999572753906,162.70103454589844,0
415,2021-12-02,158.74000549316406,161.70370483398438,1
399,2021-12-03,164.02000427246094,159.80783081054688,0
277,2021-12-07,169.0800018310547,169.03053283691406,1
362,2021-12-13,181.1199951171875,173.53329467773438,0
212,2021-12-23,175.85000610351562,174.06649780273438,0
204,2021-12-27,177.08999633789062,178.06564331054688,1
284,2022-01-13,175.77999877929688,170.02784729003906,0
125,2022-02-02,174.75,173.63206481933594,1
337,2022-02-03,174.47999572753906,170.7289581298828,0
458,2022-02-18,169.82000732421875,165.40972900390625,0
127,2022-02-28,163.05999755859375,163.25436401367188,1
38,2022-03-09,161.47999572753906,161.10888671875,1
305,2022-03-11,158.92999267578125,152.98178100585938,0
325,2022-03-21,163.50999450683594,163.5114288330078,1
433,2022-03-30,178.5500030517578,175.76144409179688,0
390,2022-04-05,177.5,173.08204650878906,0
0,2022-04-07,171.16000366210938,170.19503784179688,1
294,2022-04-20,168.75999450683594,165.34051513671875,0
156,2022-05-06,156.00999450683594,155.73143005371094,1
356,2022-05-18,146.85000610351562,139.4335174560547,0
23,2022-05-20,139.08999633789062,136.23529052734375,0
20,2022-06-03,146.89999389648438,143.94859313964844,0
73,2022-06-28,142.1300048828125,136.08677673339844,0
303,2022-06-29,137.4600067138672,137.85914611816406,1
238,2022-07-05,137.77000427246094,140.1662139892578,1
347,2022-07-06,141.35000610351562,141.5128173828125,1
448,2022-07-27,152.5800018310547,155.2462615966797,1
463,2022-08-09,164.02000427246094,163.5230255126953,0
12,2022-08-22,169.69000244140625,166.15060424804688,0
113,2022-09-21,157.33999633789062,152.41790771484375,0
203,2022-09-28,147.63999938964844,148.57073974609375,1
13,2022-09-29,146.10000610351562,141.27310180664062,0
359,2022-10-18,145.49000549316406,142.53236389160156,0
233,2022-10-27,148.07000732421875,143.57345581054688,0
49,2022-11-01,155.0800018310547,149.3739013671875,0
339,2022-11-10,141.24000549316406,145.86749267578125,1
28,2022-11-14,148.97000122070312,147.26788330078125,0
288,2022-11-17,146.42999267578125,149.69122314453125,1
107,2022-11-18,152.30999755859375,150.25733947753906,0
398,2022-11-21,150.16000366210938,146.9997100830078,0
142,2022-11-22,148.1300048828125,149.15489196777344,1
166,2022-11-23,149.4499969482422,150.03883361816406,1
186,2022-11-28,145.13999938964844,143.235595703125,0
59,2022-12-07,142.19000244140625,139.9779815673828,0
308,2022-12-08,142.36000061035156,141.6763153076172,0
279,2022-12-13,149.5,144.47706604003906,0
388,2022-12-21,132.97999572753906,134.5254364013672,1
35,2022-12-28,129.6699981689453,125.1796875,0
34,2023-01-10,130.25999450683594,129.83766174316406,1
222,2023-01-13,132.02999877929688,133.8401641845703,1
291,2023-01-19,134.0800018310547,134.3466796875,1
140,2023-01-23,138.1199951171875,140.14683532714844,1
2,2023-01-25,140.88999938964844,140.89169311523438,1
320,2023-01-27,143.16000366210938,144.93389892578125,1
364,2023-02-15,153.11000061035156,154.50531005859375,1
333,2023-02-17,152.35000610351562,151.74008178710938,1
286,2023-02-22,148.8699951171875,148.11936950683594,1
340,2023-03-06,153.7899932861328,153.01327514648438,1
232,2023-03-16,152.16000366210938,155.0225372314453,1
290,2023-03-20,155.07000732421875,156.56430053710938,1
309,2023-03-31,162.44000244140625,164.0244903564453,1
387,2023-04-05,164.74000549316406,162.89053344726562,0
371,2023-04-11,162.35000610351562,159.94625854492188,0
148,2023-04-14,164.58999633789062,164.33285522460938,1
247,2023-04-19,165.8000030517578,166.74000549316406,1
422,2023-04-24,165.0,164.45220947265625,1
92,2023-04-28,168.49000549316406,168.77911376953125,1
10,2023-05-05,170.97999572753906,172.6484832763672,1
432,2023-05-08,172.47999572753906,172.57882690429688,1
4,2023-05-10,173.02000427246094,172.6385040283203,1
122,2023-05-16,171.99000549316406,171.39317321777344,0
205,2023-05-17,171.7100067138672,172.01072692871094,1
153,2023-05-31,177.3300018310547,176.5527801513672,1
382,2023-06-01,177.6999969482422,179.38160705566406,1
171,2023-06-05,182.6300048828125,178.87362670898438,0
58,2023-06-06,179.97000122070312,178.5050811767578,1
86,2023-06-13,182.8000030517578,182.5889434814453,1
167,2023-06-14,183.3699951171875,183.22642517089844,1
21,2023-06-15,183.9600067138672,185.27833557128903,1
48,2023-06-21,184.8999938964844,183.2364044189453,0
256,2023-06-28,187.92999267578125,188.50558471679688,1
400,2023-07-05,191.57000732421875,190.5774078369141,0
357,2023-07-17,191.8999938964844,193.22694396972656,1
75,2023-07-26,193.6699981689453,193.73492431640625,1
208,2023-07-31,196.0599975585937,195.67726135253903,1
27,2023-08-07,182.1300048828125,178.14651489257812,0
383,2023-08-14,177.97000122070312,178.99549865722656,1
85,2023-08-15,178.8800048828125,176.9906768798828,0
108,2023-08-23,178.52000427246094,180.65118408203125,1
412,2023-08-28,180.08999633789062,179.72360229492188,1
181,2023-09-06,188.3999938964844,182.43653869628903,0
16,2023-09-14,174.0,175.2851104736328,1
374,2023-09-27,172.6199951171875,169.9888458251953,0
47,2023-10-03,172.25999450683594,171.9537353515625,1
97,2023-10-04,171.08999633789062,173.2104949951172,1
368,2023-10-09,176.80999755859375,178.52670288085938,1
235,2023-10-12,180.07000732421875,180.24224853515625,1
46,2023-10-18,175.5800018310547,175.3848419189453,1
63,2023-10-27,166.91000366210938,167.78456115722656,1
439,2023-10-31,169.35000610351562,170.32797241210938,1
377,2023-11-16,189.57000732421875,189.4682464599609,1
327,2023-11-20,189.88999938964844,191.2060089111328,1
307,2023-11-27,189.9199981689453,189.54812622070312,1
134,2023-12-04,189.97999572753903,189.18858337402344,1
62,2023-12-05,190.2100067138672,193.1735076904297,1
213,2023-12-06,194.4499969482422,192.07492065429688,0
206,2023-12-07,193.6300048828125,194.02243041992188,1
395,2023-12-14,198.0200042724609,197.85752868652344,0
403,2023-12-20,196.8999938964844,194.5817108154297,0
271,2023-12-21,196.1000061035156,194.431884765625,0
177,2024-01-19,189.3300018310547,191.3158721923828,1
332,2024-02-01,183.9900054931641,186.6218719482422,1
267,2024-02-14,185.32000732421875,184.1499938964844,0
451,2024-02-15,183.5500030517578,183.8600006103516,1
94,2024-02-22,183.47999572753903,184.3699951171875,1
461,2024-02-28,182.509994506836,181.4199981689453,0
434,2024-02-29,181.2700042724609,180.75,0
304,2024-03-01,179.5500030517578,179.66000366210938,0
466,2024-03-08,169.0,170.72999572753906,1
270,2024-03-15,171.1699981689453,172.6199951171875,1
280,2024-03-25,170.57000732421875,170.85000610351562,1
123,2024-04-02,169.0800018310547,168.83999633789062,0
144,2024-04-08,169.02999877929688,168.4499969482422,1
445,2024-04-10,168.8000030517578,167.77999877929688,1
121,2024-05-09,182.5599975585937,184.57000732421875,1
459,2024-05-13,185.44000244140625,186.27999877929688,1
183,2024-05-28,191.509994506836,189.9900054931641,0
197,2024-06-05,195.3999938964844,195.8699951171875,1
